 C03W    -19.5554    183.1610    332.5040    0.858293 0.20 0.20    8.797077
 B05W    -19.5554    183.1610    332.5040    0.574813 0.20 0.20    8.804572
 A06W    -19.5554    183.1610    332.5040    0.404820 0.20 0.20   10.112172
 B04W    -19.5554    183.1610    332.5040    0.083475 0.20 0.20    7.043811
 A12W    -19.5554    183.1610    332.5040    0.494775 0.20 0.20    9.101624
 C17W    -19.5554    183.1610    332.5040    0.367771 0.20 0.20    8.522397
  B08    -19.5554    183.1610    332.5040    0.666598 0.20 0.20   10.183104
  B03    -19.5554    183.1610    332.5040    0.347492 0.20 0.20    5.839985
  A05    -19.5554    183.1610    332.5040    0.418523 0.20 0.20   10.077376
  B02    -19.5554    183.1610    332.5040    0.162590 0.20 0.20    5.105781
  B13    -19.5554    183.1610    332.5040    0.227003 0.20 0.20    8.768225
  A01    -19.5554    183.1610    332.5040    0.381827 0.20 0.20    5.734547
 A10W    -19.5554    183.1610    332.5040    0.369034 0.20 0.20   10.135283
 PNGI    -18.0118    182.3350    631.0660    0.435456 0.20 0.20    4.947859
  B12    -18.0118    182.3350    631.0660    0.763808 0.20 0.20    7.908993
 LBSA    -18.0118    182.3350    631.0660    0.324563 0.20 0.20    4.952875
 C05W    -18.0118    182.3350    631.0660    0.434671 0.20 0.20    7.794418
 B11W    -18.0118    182.3350    631.0660    0.504243 0.20 0.20    7.926948
 EUAP    -18.0118    182.3350    631.0660    0.274936 0.20 0.20    4.948113
  A09    -18.0118    182.3350    631.0660    0.953780 0.20 0.20    8.017757
 MOAL    -18.0118    182.3350    631.0660    0.458256 0.20 0.20    4.947330
 A14W    -18.0118    182.3350    631.0660    0.340403 0.20 0.20    4.981303
 C01W    -18.0118    182.3350    631.0660    0.314956 0.20 0.20    4.964401
 VABL    -18.0118    182.3350    631.0660    0.441277 0.20 0.20    4.946795
 C08W    -18.0118    182.3350    631.0660    0.663933 0.20 0.20    7.903150
 B05W    -18.0118    182.3350    631.0660    0.381800 0.20 0.20    7.117215
 A06W    -18.0118    182.3350    631.0660    0.864857 0.20 0.20    7.994461
 B04W    -18.0118    182.3350    631.0660    0.411467 0.20 0.20    5.892406
 CICA    -18.0118    182.3350    631.0660    0.179287 0.20 0.20    4.946562
 A12W    -18.0118    182.3350    631.0660    0.686158 0.20 0.20    7.199932
  B08    -18.0118    182.3350    631.0660    0.839149 0.20 0.20    7.915935
 N01W    -18.0118    182.3350    631.0660    0.326032 0.20 0.20    5.683215
 B01W    -18.0118    182.3350    631.0660    0.351571 0.20 0.20    4.963803
  B03    -18.0118    182.3350    631.0660    0.519568 0.20 0.20    5.258797
  B02    -18.0118    182.3350    631.0660    0.245683 0.20 0.20    4.966518
 TVNI    -18.0118    182.3350    631.0660    0.061418 0.20 0.20    4.948437
 S01W    -18.0118    182.3350    631.0660    0.605042 0.20 0.20    7.486411
 C11W    -18.0118    182.3350    631.0660    0.573142 0.20 0.20    7.929338
 FONI    -18.0118    182.3350    631.0660    0.241350 0.20 0.20    4.947415
 NMKA    -18.0118    182.3350    631.0660    0.510982 0.20 0.20    4.950760
 PNGI    -17.7675    181.9260    620.9920    0.361264 0.20 0.20    4.949335
  FOA    -17.7675    181.9260    620.9920    0.242580 0.20 0.20    4.949281
 A02W    -17.7675    181.9260    620.9920    0.444471 0.20 0.20    6.031258
 C05W    -17.7675    181.9260    620.9920    0.542950 0.20 0.20    7.795877
  A03    -17.7675    181.9260    620.9920    0.732022 0.20 0.20    6.768801
 EUAP    -17.7675    181.9260    620.9920    0.443907 0.20 0.20    4.948622
  C15    -17.7675    181.9260    620.9920    0.339297 0.20 0.20    7.893552
 MOAL    -17.7675    181.9260    620.9920    0.266903 0.20 0.20    4.945405
 C01W    -17.7675    181.9260    620.9920    0.506572 0.20 0.20    4.964459
 TNGA    -17.7675    181.9260    620.9920    0.361757 0.20 0.20    5.020333
 S02W    -17.7675    181.9260    620.9920    1.214597 0.20 0.20    8.148758
 A08W    -17.7675    181.9260    620.9920    0.386228 0.20 0.20    8.000347
  A11    -17.7675    181.9260    620.9920    0.517817 0.20 0.20    7.972056
 VABL    -17.7675    181.9260    620.9920    0.500971 0.20 0.20    4.945115
 C08W    -17.7675    181.9260    620.9920    0.862953 0.20 0.20    7.894817
 C03W    -17.7675    181.9260    620.9920    0.678222 0.20 0.20    7.108115
 B04W    -17.7675    181.9260    620.9920    0.388416 0.20 0.20    5.993856
 CICA    -17.7675    181.9260    620.9920    0.252298 0.20 0.20    4.944866
 A12W    -17.7675    181.9260    620.9920    0.630920 0.20 0.20    7.116856
 N01W    -17.7675    181.9260    620.9920    0.358079 0.20 0.20    5.026411
 B01W    -17.7675    181.9260    620.9920    0.398264 0.20 0.20    4.964293
 C07W    -17.7675    181.9260    620.9920    0.495501 0.20 0.20    7.911336
  B03    -17.7675    181.9260    620.9920    0.283632 0.20 0.20    5.211270
  A05    -17.7675    181.9260    620.9920    0.660370 0.20 0.20    7.958452
  B02    -17.7675    181.9260    620.9920    0.640368 0.20 0.20    4.967265
 LKBA    -17.7675    181.9260    620.9920    0.542074 0.20 0.20    4.945915
  B13    -17.7675    181.9260    620.9920    0.199070 0.20 0.20    7.706661
 S01W    -17.7675    181.9260    620.9920    0.808303 0.20 0.20    7.446586
 C11W    -17.7675    181.9260    620.9920    0.730197 0.20 0.20    7.942770
 FONI    -17.7675    181.9260    620.9920    0.503911 0.20 0.20    4.949191
 C16W    -17.7675    181.9260    620.9920    0.759869 0.20 0.20    7.885643
 PNGI    -17.6195    181.6690    552.9770    0.554995 0.20 0.20    4.947091
  B12    -17.6195    181.6690    552.9770    0.606300 0.20 0.20    8.209332
  FOA    -17.6195    181.6690    552.9770    0.360451 0.20 0.20    4.947214
  B10    -17.6195    181.6690    552.9770    0.529489 0.20 0.20    8.160207
 A02W    -17.6195    181.6690    552.9770    0.617536 0.20 0.20    6.073074
 LBSA    -17.6195    181.6690    552.9770    0.345722 0.20 0.20    4.946529
 C05W    -17.6195    181.6690    552.9770    0.854179 0.20 0.20    8.051167
 N02W    -17.6195    181.6690    552.9770    0.511275 0.20 0.20    8.253224
  A03    -17.6195    181.6690    552.9770    0.605906 0.20 0.20    6.957480
 B09W    -17.6195    181.6690    552.9770    0.735596 0.20 0.20    8.110051
 EUAP    -17.6195    181.6690    552.9770    0.610757 0.20 0.20    4.947371
  A09    -17.6195    181.6690    552.9770    0.605265 0.20 0.20    8.031612
  C15    -17.6195    181.6690    552.9770    0.540362 0.20 0.20    8.202538
 MOAL    -17.6195    181.6690    552.9770    0.391127 0.20 0.20    4.940729
 A14W    -17.6195    181.6690    552.9770    0.531297 0.20 0.20    4.972739
 TNGA    -17.6195    181.6690    552.9770    0.472312 0.20 0.20    5.078626
 C09W    -17.6195    181.6690    552.9770    0.698491 0.20 0.20    8.102262
 C01W    -17.6195    181.6690    552.9770    0.350241 0.20 0.20    4.972456
 S02W    -17.6195    181.6690    552.9770    0.776117 0.20 0.20    8.016597
 A08W    -17.6195    181.6690    552.9770    0.505834 0.20 0.20    8.033759
  A11    -17.6195    181.6690    552.9770    0.637881 0.20 0.20    8.025398
 VABL    -17.6195    181.6690    552.9770    0.110633 0.20 0.20    4.939217
 C08W    -17.6195    181.6690    552.9770    0.606802 0.20 0.20    8.100271
 NADI    -17.6195    181.6690    552.9770    0.130599 0.20 0.20    4.948008
 C03W    -17.6195    181.6690    552.9770    0.470450 0.20 0.20    7.005023
 C10W    -17.6195    181.6690    552.9770    0.538307 0.20 0.20    8.112102
 B05W    -17.6195    181.6690    552.9770    0.594320 0.20 0.20    7.441078
 C16W    -17.6195    181.6690    552.9770    0.562633 0.20 0.20    8.163241
 A06W    -17.6195    181.6690    552.9770    0.740016 0.20 0.20    8.073206
 B04W    -17.6195    181.6690    552.9770    0.187782 0.20 0.20    6.356559
  C13    -17.6195    181.6690    552.9770    0.393577 0.20 0.20    8.096206
 CICA    -17.6195    181.6690    552.9770    0.356993 0.20 0.20    4.939545
  A07    -17.6195    181.6690    552.9770    0.577108 0.20 0.20    8.061914
 A12W    -17.6195    181.6690    552.9770    0.515421 0.20 0.20    6.721640
 C17W    -17.6195    181.6690    552.9770    0.744774 0.20 0.20    6.150453
  B08    -17.6195    181.6690    552.9770    0.597035 0.20 0.20    8.109198
 B01W    -17.6195    181.6690    552.9770    0.292332 0.20 0.20    4.961750
 B07W    -17.6195    181.6690    552.9770    0.758183 0.20 0.20    8.113137
  B06    -17.6195    181.6690    552.9770    0.183560 0.20 0.20    7.967949
 C07W    -17.6195    181.6690    552.9770    0.666641 0.20 0.20    8.117041
  B03    -17.6195    181.6690    552.9770    0.676820 0.20 0.20    5.480335
 N03W    -17.6195    181.6690    552.9770    0.134626 0.20 0.20    8.260217
  A05    -17.6195    181.6690    552.9770    0.778072 0.20 0.20    8.023750
  B02    -17.6195    181.6690    552.9770    0.085275 0.20 0.20    4.988997
 LKBA    -17.6195    181.6690    552.9770    0.817299 0.20 0.20    4.938611
  B13    -17.6195    181.6690    552.9770    0.351366 0.20 0.20    7.860139
 TVNI    -17.6195    181.6690    552.9770    0.282679 0.20 0.20    4.941386
 S01W    -17.6195    181.6690    552.9770    0.440346 0.20 0.20    7.327152
 C11W    -17.6195    181.6690    552.9770    0.603946 0.20 0.20    8.092497
  A01    -17.6195    181.6690    552.9770    0.389791 0.20 0.20    5.385301
 A10W    -17.6195    181.6690    552.9770    0.452597 0.20 0.20    8.048045
 B14W    -17.6195    181.6690    552.9770    0.199384 0.20 0.20    4.971391
 PNGI    -18.8759    182.5990    652.9180    0.449201 0.20 0.20    4.947599
 A02W    -18.8759    182.5990    652.9180    0.688380 0.20 0.20    6.584531
 LBSA    -18.8759    182.5990    652.9180    0.229901 0.20 0.20    4.954924
 C05W    -18.8759    182.5990    652.9180    0.535546 0.20 0.20    8.317657
 MOAL    -18.8759    182.5990    652.9180    0.318974 0.20 0.20    4.966990
 C01W    -18.8759    182.5990    652.9180    0.722538 0.20 0.20    5.396629
 TNGA    -18.8759    182.5990    652.9180    0.402838 0.20 0.20    5.453062
 A14W    -18.8759    182.5990    652.9180    0.550131 0.20 0.20    5.959266
 VABL    -18.8759    182.5990    652.9180    0.221029 0.20 0.20    4.948775
 C03W    -18.8759    182.5990    652.9180    0.520684 0.20 0.20    7.227208
 C10W    -18.8759    182.5990    652.9180    0.395358 0.20 0.20    8.651566
 B05W    -18.8759    182.5990    652.9180    0.517314 0.20 0.20    6.934489
 B04W    -18.8759    182.5990    652.9180    0.385868 0.20 0.20    5.658620
 CICA    -18.8759    182.5990    652.9180    0.305972 0.20 0.20    4.948563
 A12W    -18.8759    182.5990    652.9180    0.540092 0.20 0.20    7.894353
 B01W    -18.8759    182.5990    652.9180    0.365607 0.20 0.20    4.964334
  B03    -18.8759    182.5990    652.9180    0.597067 0.20 0.20    4.972255
  B02    -18.8759    182.5990    652.9180    0.389148 0.20 0.20    4.966687
 TVNI    -18.8759    182.5990    652.9180    0.379608 0.20 0.20    4.950960
 FONI    -18.8759    182.5990    652.9180    0.564400 0.20 0.20    4.948061
 A10W    -18.8759    182.5990    652.9180    0.592444 0.20 0.20    8.798868
 C01W    -18.8075    182.7550    581.6650    0.490458 0.20 0.20    4.980327
 A02W    -18.8075    182.7550    581.6650    0.409084 0.20 0.20    6.389456
 S01W    -18.8075    182.7550    581.6650    0.759674 0.20 0.20    7.950343
 LBSA    -18.8075    182.7550    581.6650    0.653221 0.20 0.20    4.951446
 FONI    -18.8075    182.7550    581.6650    0.325120 0.20 0.20    4.942942
 B01W    -18.8075    182.7550    581.6650    0.210507 0.20 0.20    4.960578
  A01    -18.8075    182.7550    581.6650    0.640941 0.20 0.20    5.460370
 PNGI    -18.7479    182.6330    668.6330    0.654491 0.20 0.20    4.948314
  B12    -18.7479    182.6330    668.6330    0.531837 0.20 0.20    7.777562
  FOA    -18.7479    182.6330    668.6330    0.486911 0.20 0.20    4.948211
 A02W    -18.7479    182.6330    668.6330    0.809825 0.20 0.20    6.437868
 C05W    -18.7479    182.6330    668.6330    0.368288 0.20 0.20    8.043146
  A03    -18.7479    182.6330    668.6330    0.126319 0.20 0.20    7.052451
 B09W    -18.7479    182.6330    668.6330    0.574388 0.20 0.20    7.798259
  A09    -18.7479    182.6330    668.6330    0.848556 0.20 0.20    8.649831
  C15    -18.7479    182.6330    668.6330    0.986744 0.20 0.20    8.153513
 MOAL    -18.7479    182.6330    668.6330    0.587364 0.20 0.20    4.950183
 C01W    -18.7479    182.6330    668.6330    0.489608 0.20 0.20    5.114973
 TNGA    -18.7479    182.6330    668.6330    0.338450 0.20 0.20    5.302321
 C09W    -18.7479    182.6330    668.6330    0.507663 0.20 0.20    8.305414
 A14W    -18.7479    182.6330    668.6330    0.610543 0.20 0.20    5.866810
 A08W    -18.7479    182.6330    668.6330    0.578950 0.20 0.20    8.644788
  A11    -18.7479    182.6330    668.6330    0.959000 0.20 0.20    8.618433
  C06    -18.7479    182.6330    668.6330    0.901235 0.20 0.20    8.370193
 C08W    -18.7479    182.6330    668.6330    0.894908 0.20 0.20    8.157255
 C03W    -18.7479    182.6330    668.6330    0.154967 0.20 0.20    6.861165
 C10W    -18.7479    182.6330    668.6330    0.670842 0.20 0.20    8.450572
 B05W    -18.7479    182.6330    668.6330    0.587206 0.20 0.20    6.829167
 C16W    -18.7479    182.6330    668.6330    0.826088 0.20 0.20    8.455128
 A06W    -18.7479    182.6330    668.6330    0.818123 0.20 0.20    8.551894
 B04W    -18.7479    182.6330    668.6330    0.710966 0.20 0.20    5.627594
  A07    -18.7479    182.6330    668.6330    0.633622 0.20 0.20    8.627069
 A12W    -18.7479    182.6330    668.6330    0.640861 0.20 0.20    7.761795
 C17W    -18.7479    182.6330    668.6330    0.844786 0.20 0.20    7.381420
  B08    -18.7479    182.6330    668.6330    0.975205 0.20 0.20    7.813237
 N01W    -18.7479    182.6330    668.6330    0.576263 0.20 0.20    5.600636
 B01W    -18.7479    182.6330    668.6330    0.557003 0.20 0.20    4.964193
 B07W    -18.7479    182.6330    668.6330    0.584273 0.20 0.20    7.802587
  B06    -18.7479    182.6330    668.6330    0.409487 0.20 0.20    7.595223
 C07W    -18.7479    182.6330    668.6330    0.682519 0.20 0.20    7.976556
  B03    -18.7479    182.6330    668.6330    0.409412 0.20 0.20    4.972900
  A05    -18.7479    182.6330    668.6330    0.554586 0.20 0.20    8.493917
  B02    -18.7479    182.6330    668.6330    0.519208 0.20 0.20    4.967390
 TVNI    -18.7479    182.6330    668.6330    0.287744 0.20 0.20    4.951833
 S01W    -18.7479    182.6330    668.6330    0.890889 0.20 0.20    7.904205
 C11W    -18.7479    182.6330    668.6330    0.736354 0.20 0.20    8.570468
 NMKA    -18.7479    182.6330    668.6330    0.191867 0.20 0.20    4.950661
 A10W    -18.7479    182.6330    668.6330    0.521360 0.20 0.20    8.637660
 PNGI    -18.1209    182.3520    661.7610    0.204079 0.20 0.20    4.949353
  B12    -18.1209    182.3520    661.7610    0.652193 0.20 0.20    7.796597
  FOA    -18.1209    182.3520    661.7610    0.633526 0.20 0.20    4.948729
 A02W    -18.1209    182.3520    661.7610    0.417104 0.20 0.20    6.094362
 LBSA    -18.1209    182.3520    661.7610    0.469087 0.20 0.20    4.954467
 C05W    -18.1209    182.3520    661.7610    0.424392 0.20 0.20    7.704189
 N02W    -18.1209    182.3520    661.7610    0.812423 0.20 0.20    7.796090
 B09W    -18.1209    182.3520    661.7610    0.403703 0.20 0.20    7.794841
  A09    -18.1209    182.3520    661.7610    0.607774 0.20 0.20    8.064633
 MOAL    -18.1209    182.3520    661.7610    0.425015 0.20 0.20    4.949202
 C01W    -18.1209    182.3520    661.7610    0.640123 0.20 0.20    4.965775
 TNGA    -18.1209    182.3520    661.7610    0.387663 0.20 0.20    4.989780
 A08W    -18.1209    182.3520    661.7610    0.360134 0.20 0.20    8.048410
 VABL    -18.1209    182.3520    661.7610    0.405145 0.20 0.20    4.948547
 C08W    -18.1209    182.3520    661.7610    0.589429 0.20 0.20    7.796614
 C03W    -18.1209    182.3520    661.7610    0.326488 0.20 0.20    6.629594
 B05W    -18.1209    182.3520    661.7610    0.726503 0.20 0.20    7.006513
 B04W    -18.1209    182.3520    661.7610    0.143950 0.20 0.20    5.771568
 CICA    -18.1209    182.3520    661.7610    0.569336 0.20 0.20    4.948792
 A12W    -18.1209    182.3520    661.7610    0.891301 0.20 0.20    7.243604
 N01W    -18.1209    182.3520    661.7610    0.342944 0.20 0.20    5.640203
 B01W    -18.1209    182.3520    661.7610    0.391309 0.20 0.20    4.965056
 KDVU    -18.1209    182.3520    661.7610    0.521065 0.20 0.20    4.955712
  B03    -18.1209    182.3520    661.7610    0.486686 0.20 0.20    5.051734
  B02    -18.1209    182.3520    661.7610    0.577880 0.20 0.20    4.967284
 TVNI    -18.1209    182.3520    661.7610    0.174359 0.20 0.20    4.950331
 LKBA    -18.1209    182.3520    661.7610    0.341237 0.20 0.20    4.948689
 FONI    -18.1209    182.3520    661.7610    0.455337 0.20 0.20    4.949086
  A01    -18.1209    182.3520    661.7610    0.421729 0.20 0.20    5.305906
 A10W    -18.1209    182.3520    661.7610    0.819190 0.20 0.20    8.087462
 PNGI    -17.7343    181.6910    595.9930    0.014920 0.20 0.20    4.948829
  B12    -17.7343    181.6910    595.9930    0.386589 0.20 0.20    8.034871
  FOA    -17.7343    181.6910    595.9930    0.231890 0.20 0.20    4.948789
  B10    -17.7343    181.6910    595.9930    0.523168 0.20 0.20    8.002332
 LBSA    -17.7343    181.6910    595.9930    0.487390 0.20 0.20    4.949236
 C05W    -17.7343    181.6910    595.9930    0.473836 0.20 0.20    7.898140
 N02W    -17.7343    181.6910    595.9930    0.580871 0.20 0.20    8.083354
 B11W    -17.7343    181.6910    595.9930    0.725232 0.20 0.20    8.016204
  A09    -17.7343    181.6910    595.9930    0.540762 0.20 0.20    7.976007
 MOAL    -17.7343    181.6910    595.9930    0.276393 0.20 0.20    4.943721
 C09W    -17.7343    181.6910    595.9930    0.483938 0.20 0.20    7.980627
 A14W    -17.7343    181.6910    595.9930    0.696456 0.20 0.20    4.974449
 DEBA    -17.7343    181.6910    595.9930    0.397745 0.20 0.20    4.952895
 A08W    -17.7343    181.6910    595.9930    0.725310 0.20 0.20    7.973378
  A11    -17.7343    181.6910    595.9930    0.474728 0.20 0.20    7.957944
 VABL    -17.7343    181.6910    595.9930    0.466653 0.20 0.20    4.942534
 C08W    -17.7343    181.6910    595.9930    0.438059 0.20 0.20    7.974469
 NADI    -17.7343    181.6910    595.9930    0.139707 0.20 0.20    4.950393
 B05W    -17.7343    181.6910    595.9930    0.332608 0.20 0.20    7.359987
 C16W    -17.7343    181.6910    595.9930    0.410928 0.20 0.20    7.972816
 B04W    -17.7343    181.6910    595.9930    0.225483 0.20 0.20    6.275273
 CICA    -17.7343    181.6910    595.9930    0.482527 0.20 0.20    4.942993
 A12W    -17.7343    181.6910    595.9930    0.330124 0.20 0.20    6.716004
 C17W    -17.7343    181.6910    595.9930    0.440930 0.20 0.20    6.085448
 N01W    -17.7343    181.6910    595.9930    0.634071 0.20 0.20    5.879842
 B01W    -17.7343    181.6910    595.9930    0.624650 0.20 0.20    4.964177
 B07W    -17.7343    181.6910    595.9930    0.885488 0.20 0.20    7.979040
  B06    -17.7343    181.6910    595.9930    0.802371 0.20 0.20    7.821461
  B02    -17.7343    181.6910    595.9930    0.281633 0.20 0.20    4.965846
 TVNI    -17.7343    181.6910    595.9930    0.253860 0.20 0.20    4.944613
  B13    -17.7343    181.6910    595.9930    0.786217 0.20 0.20    7.737772
 FONI    -17.7343    181.6910    595.9930    0.371832 0.20 0.20    4.948800
  A01    -17.7343    181.6910    595.9930    0.454684 0.20 0.20    5.461450
 A10W    -17.7343    181.6910    595.9930    0.552149 0.20 0.20    7.989966
 PNGI    -18.3566    185.6450    108.4890    0.082499 0.20 0.20    3.503266
  FOA    -18.3566    185.6450    108.4890    0.436364 0.20 0.20    3.391355
 A02W    -18.3566    185.6450    108.4890    0.651755 0.20 0.20    4.405922
 C05W    -18.3566    185.6450    108.4890    0.519346 0.20 0.20    6.207741
  A03    -18.3566    185.6450    108.4890    0.067673 0.20 0.20    4.761337
 EUAP    -18.3566    185.6450    108.4890    0.085545 0.20 0.20    4.271165
 TNGA    -18.3566    185.6450    108.4890    0.305185 0.20 0.20    4.261636
 C01W    -18.3566    185.6450    108.4890    0.386677 0.20 0.20    4.108359
 C03W    -18.3566    185.6450    108.4890    0.484465 0.20 0.20    5.119104
 B05W    -18.3566    185.6450    108.4890    0.308910 0.20 0.20    4.702231
 A06W    -18.3566    185.6450    108.4890    0.644189 0.20 0.20    9.110016
 B04W    -18.3566    185.6450    108.4890    0.042826 0.20 0.20    4.059293
 B01W    -18.3566    185.6450    108.4890    0.238817 0.20 0.20    3.962736
 B07W    -18.3566    185.6450    108.4890    0.060553 0.20 0.20    6.105735
 C07W    -18.3566    185.6450    108.4890    0.220495 0.20 0.20    7.016894
  B03    -18.3566    185.6450    108.4890    0.265409 0.20 0.20    4.030349
  B02    -18.3566    185.6450    108.4890    0.042851 0.20 0.20    3.987936
 TVNI    -18.3566    185.6450    108.4890    0.502144 0.20 0.20    4.007774
  A01    -18.3566    185.6450    108.4890    0.094131 0.20 0.20    4.363574
 NMKA    -18.3566    185.6450    108.4890    0.642618 0.20 0.20    3.928697
  B10    -17.8504    182.0400    588.2670    0.574385 0.20 0.20    8.047324
 N02W    -17.8504    182.0400    588.2670    0.357478 0.20 0.20    8.066145
 B11W    -17.8504    182.0400    588.2670    0.621094 0.20 0.20    8.063470
 EUAP    -17.8504    182.0400    588.2670    0.448244 0.20 0.20    4.946826
 B09W    -17.8504    182.0400    588.2670    0.394356 0.20 0.20    8.053773
  A09    -17.8504    182.0400    588.2670    0.584889 0.20 0.20    8.019162
  C15    -17.8504    182.0400    588.2670    0.584073 0.20 0.20    8.044497
 A14W    -17.8504    182.0400    588.2670    0.573443 0.20 0.20    4.973565
 TNGA    -17.8504    182.0400    588.2670    0.762628 0.20 0.20    5.005001
 S02W    -17.8504    182.0400    588.2670    0.760624 0.20 0.20    8.123884
 DEBA    -17.8504    182.0400    588.2670    0.213294 0.20 0.20    4.952499
  A11    -17.8504    182.0400    588.2670    0.890099 0.20 0.20    8.043222
  C06    -17.8504    182.0400    588.2670    0.374511 0.20 0.20    8.012420
 VABL    -17.8504    182.0400    588.2670    0.623449 0.20 0.20    4.942786
 C08W    -17.8504    182.0400    588.2670    0.559438 0.20 0.20    8.046784
 NMKA    -17.8504    182.0400    588.2670    0.534279 0.20 0.20    4.949433
 NADI    -17.8504    182.0400    588.2670    0.115068 0.20 0.20    4.950786
 C03W    -17.8504    182.0400    588.2670    0.849490 0.20 0.20    7.053803
 C10W    -17.8504    182.0400    588.2670    0.753792 0.20 0.20    8.046544
 B05W    -17.8504    182.0400    588.2670    0.501610 0.20 0.20    7.318437
 B04W    -17.8504    182.0400    588.2670    0.407718 0.20 0.20    6.248911
  C13    -17.8504    182.0400    588.2670    0.319649 0.20 0.20    8.026725
 A12W    -17.8504    182.0400    588.2670    0.532189 0.20 0.20    7.184503
 C17W    -17.8504    182.0400    588.2670    0.568329 0.20 0.20    6.403350
  B08    -17.8504    182.0400    588.2670    0.773860 0.20 0.20    8.063370
 B01W    -17.8504    182.0400    588.2670    0.189629 0.20 0.20    4.962613
 B07W    -17.8504    182.0400    588.2670    0.772575 0.20 0.20    8.069354
  B06    -17.8504    182.0400    588.2670    0.369974 0.20 0.20    7.893769
  B03    -17.8504    182.0400    588.2670    0.505387 0.20 0.20    5.400469
 N03W    -17.8504    182.0400    588.2670    0.363518 0.20 0.20    8.115916
  B02    -17.8504    182.0400    588.2670    0.568835 0.20 0.20    4.964898
 C11W    -17.8504    182.0400    588.2670    0.537477 0.20 0.20    8.049254
 FONI    -17.8504    182.0400    588.2670    0.551669 0.20 0.20    4.946689
 C16W    -17.8504    182.0400    588.2670    0.739524 0.20 0.20    8.028362
 A10W    -17.8504    182.0400    588.2670    0.438204 0.20 0.20    8.019162
 B14W    -17.8504    182.0400    588.2670    0.074080 0.20 0.20    4.973881
 A02W    -20.1716    181.7950    616.9960    0.654240 0.20 0.20    6.585607
 C01W    -20.1716    181.7950    616.9960    0.202180 0.20 0.20    6.079136
 S02W    -20.1716    181.7950    616.9960    0.044401 0.20 0.20    8.434455
 A08W    -20.1716    181.7950    616.9960    0.667977 0.20 0.20    8.564228
  A07    -20.1716    181.7950    616.9960    0.456297 0.20 0.20    8.561879
 S01W    -20.1716    181.7950    616.9960    0.563764 0.20 0.20    8.170104
 C11W    -20.1716    181.7950    616.9960    0.809078 0.20 0.20    9.097960
  B12    -18.1409    182.1330    511.6240    0.571388 0.20 0.20    8.465285
 LBSA    -18.1409    182.1330    511.6240    0.863358 0.20 0.20    4.944060
 N02W    -18.1409    182.1330    511.6240    0.485209 0.20 0.20    8.466237
 EUAP    -18.1409    182.1330    511.6240    0.040613 0.20 0.20    4.942233
 C01W    -18.1409    182.1330    511.6240    0.327336 0.20 0.20    4.959564
 C08W    -18.1409    182.1330    511.6240    0.674251 0.20 0.20    8.424858
 C03W    -18.1409    182.1330    511.6240    0.419630 0.20 0.20    7.679486
 B05W    -18.1409    182.1330    511.6240    0.282292 0.20 0.20    7.753113
 CICA    -18.1409    182.1330    511.6240    0.536519 0.20 0.20    4.936049
  B06    -18.1409    182.1330    511.6240    0.710671 0.20 0.20    8.260784
  A05    -18.1409    182.1330    511.6240    0.438525 0.20 0.20    8.315610
 LKBA    -18.1409    182.1330    511.6240    0.458007 0.20 0.20    4.934912
 S01W    -18.1409    182.1330    511.6240    0.562789 0.20 0.20    7.618724
 FONI    -18.1409    182.1330    511.6240    0.271473 0.20 0.20    4.941660
  A01    -18.1409    182.1330    511.6240    0.090055 0.20 0.20    5.314799
 PNGI    -21.1173    181.7260    614.8610    0.404079 0.20 0.20    5.009224
  B12    -21.1173    181.7260    614.8610    0.669672 0.20 0.20    8.010669
  FOA    -21.1173    181.7260    614.8610    0.358548 0.20 0.20    5.016668
  B10    -21.1173    181.7260    614.8610    0.604860 0.20 0.20    8.038390
 A02W    -21.1173    181.7260    614.8610    0.524123 0.20 0.20    6.218740
 LBSA    -21.1173    181.7260    614.8610    0.430501 0.20 0.20    4.956086
 C05W    -21.1173    181.7260    614.8610    0.706368 0.20 0.20    7.855410
 N02W    -21.1173    181.7260    614.8610    0.199421 0.20 0.20    8.209973
  A03    -21.1173    181.7260    614.8610    0.486399 0.20 0.20    6.892625
 EUAP    -21.1173    181.7260    614.8610    0.248742 0.20 0.20    4.943689
 B09W    -21.1173    181.7260    614.8610    0.609903 0.20 0.20    8.035583
  A09    -21.1173    181.7260    614.8610    0.666834 0.20 0.20    8.029312
 MOAL    -21.1173    181.7260    614.8610    0.204236 0.20 0.20    4.947660
 C09W    -21.1173    181.7260    614.8610    0.752680 0.20 0.20    8.012679
 A14W    -21.1173    181.7260    614.8610    0.068594 0.20 0.20    4.973461
 TNGA    -21.1173    181.7260    614.8610    0.288443 0.20 0.20    4.972423
 C01W    -21.1173    181.7260    614.8610    0.240464 0.20 0.20    5.084261
 S02W    -21.1173    181.7260    614.8610    0.434731 0.20 0.20    8.044328
 A08W    -21.1173    181.7260    614.8610    0.662176 0.20 0.20    8.021503
 DEBA    -21.1173    181.7260    614.8610    0.444482 0.20 0.20    4.956235
  A11    -21.1173    181.7260    614.8610    0.771757 0.20 0.20    8.020273
  C06    -21.1173    181.7260    614.8610    0.398913 0.20 0.20    7.978335
 VABL    -21.1173    181.7260    614.8610    0.332771 0.20 0.20    4.997977
 C08W    -21.1173    181.7260    614.8610    0.741048 0.20 0.20    7.986360
 C03W    -21.1173    181.7260    614.8610    0.250987 0.20 0.20    6.918579
